MNXM135	(5Z,8Z,11Z,14Z)-eicosatetraenoate	cpd00188_c0	C20H31O2	303.4589	-1	chebi:13852;chebi:15843;chebi:22607;chebi:22608;chebi:2799;chebi:32395;chebi:36306;chebi:40501;3dmet:B00061;beilstein:1913991;beilstein:5439048;bigg:1586189;bigg:arachd;biopath:Arachidonate;cas:506-32-1;chemspider:392692;chemspider:4573863;drugbank:DB04557;foodb:FDB011872;gmelin:419207;gmelin:58972;het:ACD;hmdb:HMDB01043;kegg:C00219;knapsack:C00000388;lipidbank:DFA0213;lipidmaps:LMFA01030001;lipidmaps:LMFA01030393;lipidmaps:LMFA01030817;metabolights:MTBLC32395;metacyc:ARACHIDONIC_ACID;metlin:193;nikkaji:J12.228I;nugowiki:937;pdb-ccd:ACD;pdbechem:ACD;pubchem:123060139;pubchem:21872858;pubchem:3519;pubchem:4265935;pubchem:444899;pubchem:7982312;pubmed:15129302;pubmed:18772128;pubmed:18931599;pubmed:18973997;pubmed:2820055;reactome:140356;reactome:422506;reactome:R-ALL-140356;reactome:R-ALL-422506;reactome_database_id_release_53:140356;reactome_database_id_release_53:422506;reaxys:1913991;seed:cpd00188;upa:UPC00219;wikipedia:Arachidonic_acid
MNXM1351	1-(5-phospho-beta-D-ribosyl)-ATP	cpd01775_c0	C15H19N5O20P4	713.2279	-6	chebi:11192;chebi:11196;chebi:18263;chebi:18970;chebi:58424;chebi:59460;chebi:73183;chebi:73200;chebi:8167;3dmet:B04862;bigg:40470;bigg:prbatp;biopath:Phosphoribosyl-ATP;chemspider:984;drugbank:DB01661;foodb:FDB023212;hmdb:HMDB03665;kegg:C02739;knapsack:C00007351;metacyc:PHOSPHORIBOSYL-ATP;nikkaji:J608.031F;nugowiki:3246;pdb:1Q1K;pubchem:1009;pubchem:5699;pubchem:90658853;reaxys:7068505;seed:cpd01775;upa:UPC02739
MNXM1365	5-O-(1-carboxyvinyl)-3-phosphoshikimate	cpd00932_c0	C10H9O10P	320.1462	-4	chebi:12094;chebi:12097;chebi:16257;chebi:20533;chebi:2104;chebi:57701;3dmet:B01429;bigg:3psme;biopath:5-O-(1-Carboxyvinyl)-3-phosphoshikimate;brenda:BG947;brenda:BG99150;kegg:C01269;knapsack:C00007627;metacyc:3-ENOLPYRUVYL-SHIKIMATE-5P;nikkaji:J630.842B;pdb-ccd:EPS;pdbechem:EPS;pubchem:14506801;pubchem:4488;pubmed:17586643;reactome:964900;reactome:R-ALL-964900;reactome_database_id_release_53:964900;seed:cpd00932;upa:UPC01269
MNXM1368	acrylate	cpd00400_c0	C3H3O2	71.0547	-1	chebi:13721;chebi:18308;chebi:19766;chebi:19768;chebi:35853;chebi:35937;chebi:35938;chebi:37080;chebi:40714;chebi:8487;3dmet:B00118;beilstein:3535778;beilstein:3931336;beilstein:635743;bigg:acryl;cas:10344-93-1;cas:79-10-7;chemspider:23524;chemspider:6333;drugbank:DB02579;foodb:FDB010091;gmelin:1817;gmelin:323518;het:AKR;hmdb:HMDB31647;kegg:C00511;knapsack:C00034423;lipidbank:DFA0040;lipidmaps:LMFA01030193;metabolights:MTBLC37080;metacyc:ACRYLATE;metacyc:MY148411;metacyc:MY149879;nikkaji:J1.493A;nugowiki:30305;pdb-ccd:AKR;pdbechem:AKR;pubchem:25188;pubchem:3794;pubchem:6581;pubchem:7850056;pubmed:24650085;pubmed:24673501;reaxys:635743;seed:cpd00400;um-bbd-cpd:c0113;um-bbd:c0113;umbbd:c0113;wikipedia:Acrylic_acid
MNXM1370	CDP-4-dehydro-6-deoxy-D-glucose	cpd00897_c0	C15H21N3O15P2	545.2859	-2	chebi:13262;chebi:17494;chebi:20863;chebi:3264;chebi:58166;3dmet:B01410;bigg:cdp4dh6doglc;kegg:C01219;metacyc:CPD-658;nikkaji:J679.102F;pubchem:25244744;pubchem:4441;seed:cpd00897;upa:UPC01219
MNXM1372	cis,cis-2-amino-3-(3-oxoprop-1-enyl)but-2-enedioate	cpd02692_c0	C7H6NO5	184.1262	-1	chebi:77612;chebi:994;chebi:995;3dmet:B00709;beilstein:10167875;bigg:1445617;bigg:cmusa;biopath:2-Amino-3-carboxymuconate_semialdehyde;cas:16597-58-3;chemspider:4444266;chemspider:7822292;foodb:FDB022559;hmdb:HMDB01330;kegg:C04409;metabolights:MTBLC994;metacyc:2-AMINO-3-3-OXOPROP-2-ENYL-BUT-2-ENEDI;metacyc:2-AMINO-3-CARBOXYMUCONATE_SEMIAL;metlin:6165;nikkaji:J413.580F;nugowiki:1192;pubchem:5280673;pubchem:7044;pubchem:9543319;pubmed:17234850;pubmed:25415278;reactome:36027;reactome:R-ALL-36027;reactome_database_id_release_53:36027;reaxys:10167875;seed:cpd02692;upa:UPC04409
MNXM1376	dTDP-alpha-D-glucose	cpd00626_c0	C16H24N2O16P2	562.3131	-2	chebi:10526;chebi:10528;chebi:14089;chebi:14091;chebi:15700;chebi:23556;chebi:35248;chebi:57477;3dmet:B04735;beilstein:7403915;bigg:36175;bigg:dtdpglu;biopath:dTDP-D-Glucose;brenda:BG7358;cas:2009-24-7;cas:2196-62-5;casid:2009-24-7;chemspider:388455;foodb:FDB022557;hmdb:HMDB01328;kegg:C00842;knapsack:C00007456;metabolights:MTBLC57477;metacyc:DTDP-D-GLUCOSE;metlin:6163;nikkaji:J631.152K;nugowiki:1190;pdb-ccd:DAU;pdbechem:DAU;pubchem:25202390;pubchem:4099;pubchem:439324;reaxys:6836291;reaxys:7403915;seed:cpd00626
MNXM1378	gamma-glutamyl-gamma-aminobutyraldehyde	cpd11341_c0	C9H16N2O4	216.2343	0	chebi:61508;chebi:61521;bigg:2221296;bigg:ggbutal;brenda:BG81819;kegg:C15700;metacyc:GAMMA-GLUTAMYL-GAMMA-AMINOBUTYRALDEH;nikkaji:J2.795.757I;pubchem:25246104;pubchem:47205026;seed:cpd11341;upa:UPC15700
MNXM138	carbamoyl phosphate	cpd00146_c0	CH2NO5P	139.004	-2	chebi:13942;chebi:17672;chebi:23005;chebi:3389;chebi:41567;chebi:58228;3dmet:B00050;bigg:34125;bigg:cbp;biopath:Carbamoylphosphate;brenda:BG28540;cas:590-55-6;cas:63082-13-3;chemspider:2666990;chemspider:272;foodb:FDB022424;het:CP;hmdb:HMDB01096;kegg:C00169;knapsack:C00007513;metabolights:MTBLC58228;metacyc:CARBAMOYL-P;metlin:6002;nikkaji:J39.574I;nugowiki:986;pdb-ccd:CP;pdbechem:CP;pubchem:278;pubchem:3423467;pubchem:3469;reactome:111647;reactome:29676;reactome:R-ALL-111647;reactome:R-ALL-29676;reactome_database_id_release_53:111647;reactome_database_id_release_53:29676;reaxys:3944499;seed:cpd00146;upa:UPC00169
MNXM1384	N-acetyl-L-glutamyl 5-phosphate	cpd02552_c0	C7H9NO8P	266.122	-3	chebi:12441;chebi:12576;chebi:16878;chebi:21550;chebi:57936;chebi:7151;3dmet:B00683;bigg:43209;bigg:acg5p;biopath:N-Acetyl-L-glutamate_5-phosphate;brenda:BG24111;cas:15383-57-0;chemspider:389220;foodb:FDB023917;het:X2W;hmdb:HMDB06456;kegg:C04133;metabolights:MTBLC57936;metacyc:N-ACETYL-GLUTAMYL-P;metlin:3396;nikkaji:J37.496B;nugowiki:5581;pdb-ccd:X2W;pdbechem:X2W;pubchem:440236;pubchem:49791951;pubchem:6819;seed:cpd02552;upa:UPC04133
MNXM139	geranylgeranyl diphosphate	cpd00289_c0	C20H33O7P2	447.4193	-3	chebi:14300;chebi:15831;chebi:19786;chebi:24230;chebi:42968;chebi:48861;chebi:5335;chebi:57533;chebi:58756;3dmet:B01223;beilstein:1896121;beilstein:3574726;bigg:1759656;bigg:ggdp;biopath:all-trans-Geranylgeranyl-diphosphate;cas:6699-20-3;chemspider:394418;chemspider:4593687;drugbank:DB07841;foodb:FDB023377;het:GRG;hmdb:HMDB04486;hmdb:HMDB60109;kegg:C00353;kegg:C11356;knapsack:C00000908;lipidbank:IIP0006;lipidmaps:LMPR0104010001;metabolights:MTBLC58756;metacyc:GERANYLGERANYL-PP;nikkaji:J39.582J;nugowiki:4067;nugowiki:59208;pdb-ccd:GRG;pdbechem:GRG;pubchem:3646;pubchem:447277;pubchem:5497105;pubchem:74382378;seed:cpd00289;upa:UPC00353
MNXM1390	UDP-4-deoxy-4-formamido-beta-L-arabinose	cpd14875_c0	C15H21N3O16P2	561.2853	-2	chebi:47027;chebi:58709;bigg:2374694;bigg:udpLa4fn;brenda:BG87934;brenda:BG87955;kegg:C16154;metacyc:UDP-L-ARA4-FORMYL-N;nikkaji:J2.798.391J;pubchem:17756768;pubchem:25245185;pubchem:47205464;seed:cpd14875;upa:UPC16154
MNXM1392	5-formyltetrahydrofolate	cpd02197_c0	C20H21N7O7	471.4234	-2	chebi:12127;chebi:15640;chebi:18607;chebi:2057;chebi:209153;chebi:474191;chebi:57457;chebi:63606;chebi:65340;3dmet:B04899;beilstein:3923649;bigg:41929;bigg:5fthf;brenda:BG72307;cas:54353-24-1;cas:58-05-9;cas:68538-85-2;chemspider:140;chemspider:49292;chemspider:5028014;drugbank:DB00650;drugbank:DB03256;foodb:FDB022689;foodb:FDB022864;het:1KL2;hmdb:HMDB01562;hmdb:HMDB02140;hmdb:HMDB06206;kegg:C03479;kegg:D01211;kegg:D07986;ligandbox:D07986;metabolights:MTBLC57457;metacyc:5-FORMYL-THF;metlin:6323;metlin:6507;nikkaji:J9.322J;nugowiki:1412;nugowiki:1723;pdb-ccd:FFO;pdbechem:FOZ;pubchem:143;pubchem:54575;pubchem:6294;pubchem:6560146;pubchem:96024680;pubmed:11135086;pubmed:11748463;pubmed:12427152;pubmed:18343754;pubmed:18593999;pubmed:19712610;pubmed:20204366;pubmed:20399639;pubmed:21239357;pubmed:21907007;pubmed:22055112;pubmed:7777248;pubmed:8404828;reaxys:101688;reaxys:101690;seed:cpd02197;wikipedia:Folinic_acid
MNXM1397	1-(5-phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D-ribosylamino)methylideneamino]imidazole-4-carboxamide	cpd02979_c0	C15H21N5O15P2	573.2993	-4	chebi:11194;chebi:18302;chebi:2020;chebi:20528;chebi:58435;chebi:75912;3dmet:B01802;bigg:44846;bigg:prfp;biopath:Phosphoribosylformimino-AICAR-phosphate;brenda:BG6498;chemspider:987;foodb:FDB028909;hmdb:HMDB12277;kegg:C04896;metacyc:PHOSPHORIBOSYL-FORMIMINO-AICAR-P;nikkaji:J574.865H;nugowiki:11002;pubchem:1012;pubchem:45266644;pubchem:7447;pubmed:8990314;reaxys:874842;seed:cpd02979;upa:UPC04896
MNXM14	AMP	cpd00018_c0	C10H12N5O7P	345.2053	-2	chebi:12056;chebi:13234;chebi:13235;chebi:13736;chebi:13740;chebi:16027;chebi:22242;chebi:22245;chebi:2356;chebi:37096;chebi:40510;chebi:40721;chebi:40726;chebi:40786;chebi:40826;chebi:456215;chebi:47222;3dmet:B01133;beilstein:54612;bigg:33534;bigg:amp;biopath:Adenosine-5-prime-phosphate;brenda:BG147;cas:29984-33-6;cas:61-19-8;casid:61-19-8;chemspider:10239183;chemspider:1400553;chemspider:5858;come:MOL000174;drugbank:DB00131;drugbank:DB00194;foodb:FDB021806;gmelin:38561;het:A;hmdb:HMDB00045;kegg:C00020;kegg:D02769;kegg:D06299;knapsack:C00019347;ligandbox:D02769;ligandbox:D06299;metabolights:MTBLC456215;metacyc:AMP;metacyc:AMP-GROUP;metacyc:CPD0-1139;metlin:5111;nci:20264;nikkaji:J17.878K;nikkaji:J4.814C;nugowiki:32;pdb-ccd:A;pdb-ccd:A5O;pdbechem:AMP;pdbechem:AP7;pubchem:15938965;pubchem:17396927;pubchem:1780944;pubchem:3322;pubchem:47207956;pubchem:6083;pubmed:11307758;pubmed:12020809;pubmed:12181610;pubmed:15148540;pubmed:15946677;pubmed:16091942;pubmed:16250233;pubmed:16295522;pubmed:17439666;pubmed:22215671;pubmed:22624049;pubmed:2559771;reactome:159448;reactome:164121;reactome:2046064;reactome:389620;reactome:76577;reactome:R-ALL-164121;reactome:R-ALL-389620;reactome_database_id_release_53:164121;reactome_database_id_release_53:389620;reaxys:3598274;reaxys:54612;seed:cpd00018;upa:UPC00020;wikipedia:Adenylic_acid
MNXM140	L-leucine	cpd00107_c0	C6H13NO2	131.1729	0	chebi:10866;chebi:13131;chebi:15603;chebi:21348;chebi:32619;chebi:32620;chebi:43646;chebi:43695;chebi:43733;chebi:43814;chebi:57427;chebi:6260;3dmet:B00034;beilstein:1721722;beilstein:3537983;bigg:33942;bigg:leu__L;biopath:L-Leucine;cas:61-90-5;casid:61-90-5;chemspider:5880;drugbank:DB00149;ecmdb:ECMDB00687;foodb:FDB001946;gmelin:326784;gmelin:363609;gmelin:50204;het:LEU;hmdb:HMDB00687;kegg:C00123;kegg:D00030;knapsack:C00001377;ligandbox:D00030;metabolights:MTBLC57427;metacyc:LEU;metlin:24;nci:46709;nikkaji:J1.167C;nugowiki:606;pdb-ccd:LEU;pdbechem:LEU_LFOH;pubchem:3423;pubchem:6106;pubchem:7045798;pubchem:7847098;pubmed:17609475;pubmed:22735334;pubmed:24206068;pubmed:24333966;pubmed:8798704;reactome:113580;reactome:29588;reactome:351964;reactome:R-ALL-113580;reactome:R-ALL-29588;reactome:R-ALL-351964;reactome_database_id_release_53:113580;reactome_database_id_release_53:29588;reactome_database_id_release_53:351964;reaxys:1721722;seed:cpd00107;upa:UPC00123;wikipedia:Leucine;ymdb:YMDB00387
MNXM1406	4-(gamma-L-glutamylamino)butanoate	cpd11408_c0	C9H15N2O5	231.2258	-1	chebi:102630;chebi:49260;chebi:58800;beilstein:2418119;bigg:2224952;bigg:gg4abut;brenda:BG27747;cas:3183-72-0;cas:5105-96-4;chemspider:21865667;chemspider:315618;foodb:FDB000478;foodb:FDB028817;hmdb:HMDB12161;hmdb:HMDB29393;kegg:C15767;metacyc:CPD-9000;nikkaji:J2.796.144D;nugowiki:10886;nugowiki:28051;pubchem:23724570;pubchem:25245457;pubchem:355553;pubchem:47205093;seed:cpd11408;upa:UPC15767
MNXM1407	4-phospho-D-erythronate	cpd02147_c0	C4H6O8P	213.0594	-3	chebi:1924;chebi:41917;chebi:41926;chebi:49003;chebi:49055;chebi:49056;chebi:49069;chebi:58766;3dmet:B04893;beilstein:10165248;beilstein:1878433;beilstein:5566997;bigg:41765;bigg:4per;brenda:BG37179;chemspider:4440680;drugbank:DB03108;kegg:C03393;metacyc:ERYTHRONATE-4P;nikkaji:J1.988.006K;pdb-ccd:DEZ;pdbechem:DER;pdbechem:DEZ;pubchem:45266760;pubchem:6224;seed:cpd02147;upa:UPC03393
MNXM1408	5-[(5-phospho-1-deoxy-D-ribulos-1-ylimino)methylamino]-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide	cpd02991_c0	C15H21N5O15P2	573.2993	-4	chebi:12100;chebi:21471;chebi:27735;chebi:39698;chebi:58525;chebi:7090;3dmet:B01804;bigg:44913;bigg:prlp;biopath:Phosphoribulosylformimino-AICAR-phosphate;brenda:BG6501;foodb:FDB028910;hmdb:HMDB12278;kegg:C04916;metacyc:PHOSPHORIBULOSYL-FORMIMINO-AICAR-P;nikkaji:J2.760.456K;nugowiki:11003;pdb-ccd:2ER;pdbechem:2ER;pubchem:45266672;pubchem:53481398;pubchem:7464;pubmed:12795595;seed:cpd02991;upa:UPC04916
MNXM141	CMP-N-acetyl-beta-neuraminate	cpd00112_c0	C20H29N4O16P	612.4352	-2	chebi:13276;chebi:13279;chebi:16556;chebi:20875;chebi:3278;chebi:44441;chebi:57812;chebi:59434;3dmet:B01167;beilstein:4224251;beilstein:5899715;bigg:33954;bigg:cmp_nate;bigg:cmpacna;biopath:CMP-N-Acetyl-neuraminate;cas:22-12-8;cas:3063-71-6;chemspider:395082;drugbank:DB02485;foodb:FDB022466;het:NCC;hmdb:HMDB01040;hmdb:HMDB01176;kegg:C00128;kegg:G10616;metabolights:MTBLC57812;metacyc:CMP-N-ACETYL-NEURAMINATE;metlin:6057;nikkaji:J472.301E;nugowiki:1054;pdb-ccd:NCC;pdbechem:NCC;pubchem:3428;pubchem:448209;pubchem:46878426;reactome:4085418;reactome:4085435;reactome:727815;reactome:R-ALL-4085418;reactome:R-ALL-4085435;reactome:R-ALL-727815;reactome_database_id_release_53:4085418;reactome_database_id_release_53:4085435;reactome_database_id_release_53:727815;seed:cpd00112
MNXM142	L-threonine	cpd00161_c0	C4H9NO3	119.1192	0	chebi:13175;chebi:16857;chebi:21403;chebi:32820;chebi:32822;chebi:42083;chebi:45843;chebi:45983;chebi:57926;chebi:6308;3dmet:B01182;beilstein:1721646;beilstein:4376295;bigg:34186;bigg:thr__L;biopath:L-Threonine;cas:68199-29-1;cas:72-19-5;casid:72-19-5;chemspider:6051;drugbank:DB00156;ecmdb:ECMDB00167;foodb:FDB011999;gmelin:2506280;gmelin:464365;gmelin:82510;het:THR;hmdb:HMDB00167;kegg:C00188;kegg:D00041;knapsack:C00001394;ligandbox:D00041;metabolights:MTBLC57926;metacyc:THR;metlin:32;nikkaji:J21.883I;nugowiki:117;pdb-ccd:THR;pdbechem:THR;pubchem:3488;pubchem:6288;pubchem:6971019;pubchem:7847109;pubmed:11964235;pubmed:12523390;pubmed:16659349;pubmed:17379183;pubmed:22289691;pubmed:22342587;pubmed:22513921;pubmed:22770225;pubmed:24671569;reactome:351990;reactome:352000;reactome:379706;reactome:R-ALL-351990;reactome:R-ALL-352000;reactome:R-ALL-379706;reactome_database_id_release_53:351990;reactome_database_id_release_53:352000;reactome_database_id_release_53:379706;reaxys:1721646;reaxys:4376295;seed:cpd00161;um-bbd:c0413;umbbd:c0413;upa:UPC00188;wikipedia:Threonine;ymdb:YMDB00214
MNXM1422	D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate	cpd02843_c0	C6H9N2O6P	236.1192	-2	chebi:12888;chebi:17805;chebi:20923;chebi:4270;chebi:58278;3dmet:B01771;bigg:44288;bigg:eig3p;biopath:D-erythro-Imidazoleglycerol_phosphate;brenda:BG21909;cas:36244-87-8;chemspider:389372;chemspider:4573672;foodb:FDB028853;hmdb:HMDB12208;kegg:C04666;knapsack:C00007478;metacyc:D-ERYTHRO-IMIDAZOLE-GLYCEROL-P;nikkaji:J721.046I;nugowiki:10933;pdb-ccd:IYP;pubchem:440431;pubchem:5459954;pubchem:7249;seed:cpd02843;upa:UPC04666
MNXM1423	D-tagaturonate	cpd00437_c0	C6H9O7	193.1315	-1	chebi:13026;chebi:17886;chebi:21098;chebi:21099;chebi:4252;chebi:58493;chebi:59451;3dmet:B04700;beilstein:3907133;bigg:35350;bigg:tagur;brenda:BG21865;cas:3470-36-8;chemspider:152;chemspider:4573770;foodb:FDB028411;hmdb:HMDB11731;kegg:C00558;kegg:C01062;lipidmaps:LMFA05000654;metacyc:CPD-645;metacyc:D-TAGATURONATE;nikkaji:J1.367.593G;nugowiki:10456;pubchem:157;pubchem:3838;pubchem:5460108;seed:cpd00437
MNXM1429	eicosanoyl-CoA	cpd01393_c0	C41H70N7O17P3S	1058.0175	-4	chebi:14432;chebi:15527;chebi:23900;chebi:4763;chebi:57380;3dmet:B04833;cas:15895-27-9;chemspider:17220830;foodb:FDB023354;hmdb:HMDB04258;kegg:C02041;lipidmaps:LMFA07050006;lipidmaps:LMFA07050317;lipidmaps:LMFA07050329;metacyc:CPD-9965;metacyc:ICOSANOYL-COA;nikkaji:J2.735.367C;nugowiki:3839;pubchem:16061151;pubchem:24701371;pubchem:25203411;pubchem:5132;pubmed:3579296;reactome:548794;reactome:R-ALL-548794;reactome_database_id_release_53:548794;reaxys:20635662;seed:cpd01393
MNXM144	beta-alanine	cpd00085_c0	C3H7NO2	89.0932	0	chebi:10343;chebi:12389;chebi:16958;chebi:22821;chebi:41050;chebi:57966;chebi:63070;3dmet:B00025;beilstein:906793;bigg:33848;bigg:ala_B;biopath:beta-Alanine;cas:107-95-9;cas:23297-31-6;casid:107-95-9;chemspider:234;drugbank:DB03107;foodb:FDB002253;gmelin:454332;gmelin:49614;het:BAL;hmdb:HMDB00056;kegg:C00099;kegg:D07561;knapsack:C00001333;ligandbox:D07561;metabolights:MTBLC57966;metacyc:B-ALANINE;metlin:5119;nikkaji:J4.070C;nugowiki:41;pdb-ccd:BAL;pdbechem:BAL;pubchem:239;pubchem:3399;pubchem:4755801;pubchem:51091882;pubmed:11139233;pubmed:11850512;pubmed:12107759;pubmed:12887142;pubmed:14363188;pubmed:16934791;pubmed:18528519;pubmed:18613640;pubmed:19239140;pubmed:19955842;pubmed:20199122;pubmed:20386120;pubmed:20479615;pubmed:20994958;pubmed:22735334;reactome:73590;reactome:909777;reactome:R-ALL-73590;reactome:R-ALL-909777;reactome_database_id_release_53:73590;reactome_database_id_release_53:909777;reaxys:3536336;reaxys:906793;seed:cpd00085;upa:UPC00099;wikipedia:Beta-Alanine
MNXM1446	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl-meso-diaminopimelate	cpd02964_c0	C35H51N7O26P2	1047.7583	-4	chebi:13460;chebi:13463;chebi:13481;chebi:22124;chebi:28639;chebi:30905;chebi:58582;chebi:83905;chebi:84805;chebi:9831;3dmet:B04971;bigg:44782;bigg:ugmd;brenda:BG16946;kegg:C04877;kegg:C20886;metacyc:UDP-AAGM-DIAMINOHEPTANEDIOATE;nikkaji:J2.757.188C;pubchem:25243985;pubchem:7429;reaxys:21524218;seed:cpd02964
MNXM1449	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA	cpd14886_c0	C41H60N7O17P3S	1047.9381	-4	chebi:63539;chebi:73862;bigg:2218824;bigg:tmndnccoa;chemspider:26606353;foodb:FDB023953;hmdb:HMDB06514;hmdb:HMDB60183;hmdb:HMDB60311;kegg:C16165;lipidmaps:LMFA07050063;lipidmaps:LMFA07050122;metacyc:CPD-14018;nikkaji:J2.798.477K;nugowiki:5639;nugowiki:59282;nugowiki:59411;pubchem:123060490;pubchem:47205475;pubchem:52922050;pubchem:56927904;pubchem:71581014;reactome:2046059;reactome:R-ALL-2046059;reactome_database_id_release_53:2046059;seed:cpd14886
MNXM145	D-ribulose 5-phosphate	cpd00171_c0	C5H9O8P	228.0939	-2	chebi:13018;chebi:17363;chebi:21088;chebi:40192;chebi:4243;chebi:58121;3dmet:B01187;beilstein:5752092;bigg:34237;bigg:ru5p__D;biopath:D-Ribulose_5-phosphate;cas:4151-19-3;cas:551-85-9;casid:4151-19-3;chemspider:20015724;drugbank:DB04034;foodb:FDB022145;hmdb:HMDB00618;hmdb:HMDB02033;hmdb:HMDB02694;kegg:C00199;metabolights:MTBLC58121;metacyc:RIBULOSE-5P;metlin:5591;nikkaji:J275.266B;nugowiki:537;pdb-ccd:5RP;pdbechem:5RP;pubchem:21144996;pubchem:3499;pubchem:439184;pubmed:21253719;reactome:29732;reactome:R-ALL-29732;reactome_database_id_release_53:29732;seed:cpd00171;upa:UPC00199;wikipedia:Ribulose_5-phosphate
MNXM1453	(S)-4-amino-5-oxopentanoate	cpd02345_c0	C5H9NO3	131.1299	0	chebi:11022;chebi:15757;chebi:18756;chebi:24312;chebi:404;chebi:42823;chebi:42827;chebi:57501;3dmet:B00630;bigg:42432;bigg:glu1sa;biopath:L-Glutamate_1-semialdehyde;brenda:BG21311;cas:68462-55-5;kegg:C03741;knapsack:C00007379;knapsack:C00019659;metacyc:GLUTAMATE-1-SEMIALDEHYDE;nikkaji:J1.256.054K;pdbechem:GLQ;pdbechem:GLU_LL;pubchem:25244684;pubchem:6504;seed:cpd02345;upa:UPC03741
MNXM1455	1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	cpd00956_c0	C12H13NO9P	346.2067	-3	chebi:11186;chebi:18959;chebi:28625;chebi:29112;chebi:565;chebi:566;chebi:58613;3dmet:B04792;bigg:2cpr5p;bigg:37317;biopath:1-(2-Carboxyphenylamino)-1-prime-deoxyribulose-5-prime-phosphate;brenda:BG61340;cas:5962-18-5;kegg:C01302;kegg:C10528;knapsack:C00007450;metacyc:CARBOXYPHENYLAMINO-DEOXYRIBULOSE-P;nikkaji:J2.634.852H;pubchem:4520;pubchem:45266701;seed:cpd00956;upa:UPC01302
MNXM1456	3-(imidazol-4-yl)-2-oxopropyl phosphate	cpd00930_c0	C6H7N2O5P	218.1039	-2	chebi:11736;chebi:1437;chebi:16426;chebi:19941;chebi:57766;3dmet:B00269;bigg:37231;bigg:imacp;biopath:3-(Imidazol-4-yl)-2-oxopropyl_phosphate;brenda:BG23723;cas:99979-59-6;chemspider:770;foodb:FDB028879;hmdb:HMDB12236;kegg:C01267;knapsack:C00007308;metacyc:IMIDAZOLE-ACETOL-P;nikkaji:J670.555C;nugowiki:10961;pubchem:25244516;pubchem:4486;pubchem:792;seed:cpd00930;upa:UPC01267
MNXM145618	alpha-N-acetylneuraminyl-(2->3)-alpha-D-galactosyl-(1->4)-beta-D-glucosyl-(11)-ceramide	cpd12599_c0	C42H73N2O21R		0	chebi:10959;chebi:12288;chebi:12580;chebi:15680;chebi:15681;chebi:21147;chebi:21623;chebi:5227;kegg:C04730;kegg:G00108;lipidbank:GSG1089;lipidmaps:LMSP0601AJ00;metacyc:CPD-7181;pubchem:14714706;pubchem:7301;pubmed:11093705;pubmed:11164910;pubmed:11534772;pubmed:12950986;pubmed:1371229;pubmed:15102521;pubmed:15385432;pubmed:15546874;pubmed:15939439;pubmed:16212238;pubmed:16341241;pubmed:16574813;pubmed:167132;pubmed:19364317;pubmed:21149694;pubmed:2714813;pubmed:2775195;pubmed:3392043;pubmed:3864442;pubmed:7693874;pubmed:8496625;pubmed:9375803;seed:cpd12599
MNXM145672	Phosphatidylglycerol ditetradecanoyl	cpd15536_c0	C34H66O10P	665.8556	-1	seed:cpd15536
MNXM1458	4-amino-4-deoxychorismate	cpd08210_c0	C10H10NO5	224.1901	-1	chebi:11956;chebi:18198;chebi:1943;chebi:35180;chebi:35181;chebi:58406;3dmet:B04223;bigg:214284;bigg:4adcho;brenda:BG3460;cas:97279-79-3;kegg:C11355;knapsack:C00000730;metacyc:4-AMINO-4-DEOXYCHORISMATE;nikkaji:J1.639.267G;pubchem:13530;pubchem:45266632;reaxys:21082541;reaxys:4317064;seed:cpd08210;upa:UPC11355
MNXM145918	Phosphatidylglycerol ditetradec-7-enoyl	cpd15537_c0	C34H62O10P	661.8238	-1	seed:cpd15537
MNXM146342	2-Acyl-sn-glycero-3-phosphoglycerol hexadecanoyl	cpd15346_c0	C22H44O9P	483.5531	-1	seed:cpd15346
MNXM146363	alpha-D-xylose	cpd00154_b;cpd00154_c0;cpd00154_e0	C5H10O5	150.1299	0	chebi:10272;chebi:18222;chebi:22415;chebi:28518;chebi:46595;bigg:34162;cas:25990-60-7;cas:58-86-6;cas:6763-34-4;chemspider:5805;drugbank:DB03389;hmdb:HMDB00098;kegg:C01394;kegg:C02205;knapsack:C00007290;metabolights:MTBLC28518;metacyc:XYLOSE;nikkaji:J2.806A;nikkaji:J8.437I;pdb-ccd:XYS;pdbechem:XYS;pubchem:4585;pubchem:5273;pubchem:6027;seed:cpd01487
MNXM146494	2-Acyl-sn-glycero-3-phosphoethanolamine dodecanoyl	cpd15336_c0	C17H36NO7P	397.444		seed:cpd15336
MNXM146495	2-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl	cpd15340_c0	C21H42NO7P	451.5344		seed:cpd15340
MNXM146496	2-Acyl-sn-glycero-3-phosphoethanolamine octadec-11-enoyl	cpd15342_c0	C23H46NO7P	479.5876		seed:cpd15342
MNXM146497	2-Acyl-sn-glycero-3-phosphoethanolamine tetradec-7-enoyl	cpd15338_c0	C19H38NO7P	423.4813		seed:cpd15338
