R43D1C646	1 MNXM12@MNXC3 + 1 MNXM717@MNXC3 <==> 1 MNXM21@MNXC3 + 1 MNXM233@MNXC3	rxn00874_c0	MNXR343	2.3.1.16;2.3.1.9	biopath:Biosynthesis_of_Fatty_acids_(over_CoA);biopath:beta-Oxidation_of_fatty_acids;kegg:Fatty acid degradation;kegg:Fatty acid elongation;kegg:Fatty acid metabolism;kegg:Metabolic pathways;metacyc:pyruvate fermentation to hexanol	rhea:31111;rhea:31112;rhea:31113;rhea:31114;bigg:ACACT2;bigg:ACACT2m;bigg:ACACT2r;bigg:KAT2;biopath:RXN00254;kegg:R01177;metacyc:RXN-12565;reactome:R-BTA-77321;reactome:R-CEL-77321;reactome:R-CFA-77321;reactome:R-DME-77321;reactome:R-DRE-77321;reactome:R-GGA-77321;reactome:R-HSA-77321;reactome:R-MMU-77321;reactome:R-RNO-77321;reactome:R-SSC-77321;reactome:R-TGU-77321;reactome:R-XTR-77321;seed:rxn00874
R43F72F7A	1 MNXM3@MNXC3 + 1 MNXM7960@MNXC3 <==> 1 MNXM6582@MNXC3 + 1 MNXM7@MNXC3	rxn10256_c0	MNXR28713	2.7.1.107		seed:rxn10256
R4401ED9C	1 MNXM10@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM606@MNXC3 --> 1 MNXM2@MNXC3 + 1 MNXM83@MNXC3 + 1 MNXM8@MNXC3	rxn08756_c0	MNXR55660	1.17.1.2	kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Metabolic pathways;kegg:Terpenoid backbone biosynthesis	rhea:24492;rhea:24493;rhea:24494;rhea:24495;bigg:IPDPS;kegg:R08209;seed:rxn08756
R4419E26F	1 MNXM29@MNXC3 + 1 MNXM37@MNXC3 <==> 1 MNXM2@MNXC3 + 1 MNXM55276@MNXC3	rxn12646_c0	MNXR63972	3.4.13.18		rhea:37315;rhea:37316;rhea:37317;rhea:37318;metacyc:RXN0-6983;seed:rxn12646
R44205F20	1 MNXM10@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM89557@MNXC3 <==> 1 MNXM1617@MNXC3 + 2 MNXM2@MNXC3 + 1 MNXM8@MNXC3	rxn00503_c0	MNXR69619	1.2.1.88;1.5.1.12	biopath:Metabolism_of_L-Arginine;biopath:Metabolism_of_L-Glutamate,_L-Aspartate_and_related_compounds;biopath:Metabolism_of_L-Proline_and_L-Hydroxyproline;kegg:Alanine, aspartate and glutamate metabolism;kegg:Arginine and proline metabolism;kegg:Metabolic pathways;upa:L-proline degradation into L-glutamate	rhea:16417;rhea:16418;rhea:16419;rhea:16420;bigg:P5CD;bigg:P5CDm;biopath:RXN01013;kegg:R00707;metacyc:PYRROLINECARBDEHYDROG-RXN;seed:rxn00503;upa:UCR00707;upa:UER00374
R4424E58F	1 MNXM1@MNXC3 + 1 MNXM282@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM282@MNXC2 + 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3	rxn05172_c0	MNXR4988	3.6.3.36		rhea:14613;rhea:14614;rhea:14615;rhea:14616;bigg:TAURabc;bigg:TAURabcpp;metacyc:3.6.3.36-RXN;metacyc:ABC-64-RXN;seed:rxn05172;seed:rxn09285
R448FAA1A	1 MNXM12@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM6358@MNXC3 <==> 1 MNXM13000@MNXC3 + 1 MNXM2@MNXC3	rxn11723_c0	MNXR60689	3.1.2.-	kegg:Biosynthesis of unsaturated fatty acids	kegg:R08188;seed:rxn11723
R44C11010	1 MNXM1@MNXC3 + 1 MNXM69@MNXC3 + 1 MNXM6@MNXC3 <==> 1 MNXM222@MNXC3 + 1 MNXM5@MNXC3	rxn00324_c0	MNXR2760	1.1.1.79	kegg:Glyoxylate and dicarboxylate metabolism;kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments	rhea:10992;rhea:10993;rhea:10994;rhea:10995;bigg:GLYCLTDy;bigg:GLYCLTDym;kegg:R00465;metacyc:GLYOXYLATE-REDUCTASE-NADP+-RXN;reactome:R-ATH-389826;reactome:R-BTA-389826;reactome:R-CFA-389826;reactome:R-DDI-389826;reactome:R-DME-389826;reactome:R-DRE-389826;reactome:R-GGA-389826;reactome:R-HSA-389826;reactome:R-MMU-389826;reactome:R-OSA-389826;reactome:R-RNO-389826;reactome:R-SCE-389826;reactome:R-SPO-389826;reactome:R-SSC-389826;reactome:R-TGU-389826;reactome:R-XTR-389826;seed:rxn00324
R455A49C3	1 MNXM113@MNXC3 + 1 MNXM3@MNXC3 <==> 1 MNXM30@MNXC3 + 1 MNXM7@MNXC3	rxn00239_c0	MNXR69138	2.7.4.8	biopath:Biosynthesis_of_GTP;biopath:Reactions_and_degradation_of_Purine_ribonucleotides;kegg:Metabolic pathways;kegg:Purine metabolism;metacyc:guanosine ribonucleotides de novo biosynthesis	rhea:20780;rhea:20781;rhea:20782;rhea:20783;bigg:GK1;bigg:GK1m;biopath:RXN00728;kegg:R00332;metacyc:GUANYL-KIN-RXN;seed:rxn00239
R45862FEE	1 MNXM2436@MNXC3 <==> 1 MNXM3236@MNXC3	rxn03142_c0	MNXR6555	5.2.1.10	kegg:Chlorocyclohexane and chlorobenzene degradation;kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;metacyc:3,5-dichlorocatechol degradation	rhea:10924;rhea:10925;rhea:10926;rhea:10927;kegg:R04576;metacyc:5.2.1.10-RXN;seed:rxn03142
R458B2C0D	1 MNXM43@MNXC2 <==> 1 MNXM43@BOUNDARY	EX_cpd00099_e0	MNXR1218			bigg:CLtex;bigg:Clt;bigg:EX_cl_e;metacyc:TRANS-RXN-139;reactome:R-ATH-2684901;reactome:R-ATH-2744228;reactome:R-BTA-2684901;reactome:R-BTA-2744228;reactome:R-BTA-2744242;reactome:R-BTA-2744349;reactome:R-BTA-2744361;reactome:R-BTA-427570;reactome:R-BTA-975340;reactome:R-BTA-975389;reactome:R-BTA-975449;reactome:R-CEL-2684901;reactome:R-CEL-2744228;reactome:R-CEL-2744361;reactome:R-CEL-427570;reactome:R-CEL-975340;reactome:R-CEL-975389;reactome:R-CFA-2684901;reactome:R-CFA-2744228;reactome:R-CFA-2744242;reactome:R-CFA-2744349;reactome:R-CFA-2744361;reactome:R-CFA-427570;reactome:R-CFA-975340;reactome:R-CFA-975389;reactome:R-CFA-975449;reactome:R-DDI-2684901;reactome:R-DDI-2744228;reactome:R-DDI-427570;reactome:R-DME-2684901;reactome:R-DME-2744228;reactome:R-DME-2744242;reactome:R-DME-2744349;reactome:R-DME-2744361;reactome:R-DME-427570;reactome:R-DME-975340;reactome:R-DME-975389;reactome:R-DRE-2684901;reactome:R-DRE-2744228;reactome:R-DRE-2744242;reactome:R-DRE-2744349;reactome:R-DRE-2744361;reactome:R-DRE-975340;reactome:R-DRE-975389;reactome:R-DRE-975449;reactome:R-GGA-2684901;reactome:R-GGA-2744228;reactome:R-GGA-2744242;reactome:R-GGA-2744361;reactome:R-GGA-427570;reactome:R-GGA-975340;reactome:R-GGA-975389;reactome:R-GGA-975449;reactome:R-HSA-2684901;reactome:R-HSA-2744228;reactome:R-HSA-2744242;reactome:R-HSA-2744349;reactome:R-HSA-2744361;reactome:R-HSA-427570;reactome:R-HSA-975340;reactome:R-HSA-975389;reactome:R-HSA-975449;reactome:R-MMU-2684901;reactome:R-MMU-2744228;reactome:R-MMU-2744242;reactome:R-MMU-2744349;reactome:R-MMU-2744361;reactome:R-MMU-427570;reactome:R-MMU-975340;reactome:R-MMU-975389;reactome:R-MMU-975449;reactome:R-OSA-2684901;reactome:R-OSA-2744228;reactome:R-PFA-427570;reactome:R-RNO-2684901;reactome:R-RNO-2744228;reactome:R-RNO-2744242;reactome:R-RNO-2744349;reactome:R-RNO-2744361;reactome:R-RNO-427570;reactome:R-RNO-975340;reactome:R-RNO-975389;reactome:R-RNO-975449;reactome:R-SCE-2684901;reactome:R-SCE-427570;reactome:R-SPO-2684901;reactome:R-SPO-427570;reactome:R-SSC-2684901;reactome:R-SSC-2744228;reactome:R-SSC-2744242;reactome:R-SSC-2744349;reactome:R-SSC-2744361;reactome:R-SSC-427570;reactome:R-SSC-975340;reactome:R-SSC-975389;reactome:R-SSC-975449;reactome:R-TGU-2684901;reactome:R-TGU-2744228;reactome:R-TGU-2744242;reactome:R-TGU-2744361;reactome:R-TGU-427570;reactome:R-TGU-975340;reactome:R-TGU-975389;reactome:R-TGU-975449;reactome:R-XTR-2684901;reactome:R-XTR-2744228;reactome:R-XTR-2744242;reactome:R-XTR-2744349;reactome:R-XTR-2744361;reactome:R-XTR-427570;reactome:R-XTR-975340;reactome:R-XTR-975389;reactome:R-XTR-975449;seed:rxn08234;seed:rxn10473
R45D8B2C6	1 MNXM146501@MNXC3 + 1 MNXM2@MNXC3 <==> 1 MNXM1@MNXC3 + 1 MNXM236@MNXC3 + 1 MNXM598@MNXC3	rxn08850_c0	MNXR94226	3.1.1.5		seed:rxn08850
R45E49357	1 MNXM11396@MNXC3 + 1 MNXM31@MNXC3 <==> 1 MNXM66@MNXC3 + 1 MNXM8381@MNXC3	rxn10262_c0	MNXR28719	2.7.8.5		seed:rxn10262
R464B2CA6	1 MNXM01@MNXC2 + 1 MNXM90@MNXC2 <==> 1 MNXM01@MNXC3 + 1 MNXM90@MNXC3	rxn09692_c0	MNXR1146			bigg:CHLt2;bigg:CHLt2pp;metacyc:TRANS-RXN-99;seed:rxn08213;seed:rxn09692;seed:rxn12380
R467AC592	1 MNXM1@MNXC3 + 1 MNXM236@MNXC3 + 1 MNXM60397@MNXC3 <==> 1 MNXM2@MNXC3 + 1 MNXM51279@MNXC3	rxn09128_c0	MNXR83916	3.1.1.32		bigg:PLIPA1A180pp;seed:rxn09128
R469BD01B	1 MNXM13@MNXC3 + 1 MNXM2150@MNXC3 <==> 2 MNXM1@MNXC3 + 1 MNXM92578@MNXC3	rxn09203_c0	MNXR69807	4.1.1.65		bigg:PSD181;seed:rxn09203
R46A59A57	1 MNXM10220@MNXC3 + 1 MNXM13@MNXC3 + 1 MNXM925@MNXC3 <-- 1 MNXM11912@MNXC3 + 1 MNXM184@MNXC3	rxn05409_c0	NA			
R46C2C51E	1 MNXM10@MNXC3 + 1 MNXM1602@MNXC3 + 1 MNXM1@MNXC3 <==> 1 MNXM891@MNXC3 + 1 MNXM8@MNXC3	rxn03062_c0	MNXR3132	1.1.1.85	kegg:2-Oxocarboxylic acid metabolism;kegg:Biosynthesis of secondary metabolites;kegg:Metabolic pathways;kegg:Valine, leucine and isoleucine biosynthesis;metacyc:3-methylbutanol biosynthesis;metacyc:L-leucine biosynthesis;metacyc:RXN-13158	rhea:10892;rhea:10893;rhea:10894;rhea:10895;bigg:IPMD;kegg:R04426;metacyc:3-ISOPROPYLMALDEHYDROG-RXN;seed:rxn03062;upa:UCR04426
R46D567E7	1 MNXM1206@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM31@MNXC3 <==> 1 MNXM1754@MNXC3 + 1 MNXM535@MNXC3	rxn03182_c0	MNXR3619	2.4.99.12	kegg:Lipopolysaccharide biosynthesis;kegg:Metabolic pathways;metacyc:Kdo transfer to lipid IVA I;metacyc:Kdo transfer to lipid IVA II;upa:KDO(2)-lipid A biosynthesis	rhea:28066;rhea:28067;rhea:28068;rhea:28069;bigg:MOAT;kegg:R04658;metacyc:KDOTRANS-RXN;seed:rxn03182;upa:UCR04658;upa:UER00483
R46F7A21B	1 MNXM1@MNXC3 + 1 MNXM314@MNXC3 + 1 MNXM66@MNXC3 <==> 1 MNXM2@MNXC3 + 1 MNXM3426@MNXC3	rxn08797_c0	MNXR3270	3.1.1.5		bigg:LPLIPAL1A140pp;seed:rxn08797
R47177312	1 MNXM1@MNXC2 <==> 1 MNXM1@BOUNDARY	EX_cpd00067_e0	NA			
R472C9CFB	1 MNXM1@MNXC3 + 1 MNXM6@MNXC3 + 1 MNXM8011@MNXC3 --> 1 MNXM5@MNXC3 + 1 MNXM8010@MNXC3	rxn05399_c0	MNXR27673	1.3.1.0		seed:rxn05399
R472FF258	1 MNXM1@MNXC3 + 1 MNXM23@MNXC3 + 1 MNXM84@MNXC3 + 1 MNXM89582@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM55@MNXC3	rxn00566_c0	MNXR82085	4.1.99.1;4.4.1.1;4.4.1.8		bigg:CYSDS;bigg:CYSTBL;seed:rxn00566
R473CA3F	1 MNXM13@MNXC3 + 1 MNXM925@MNXC3 + 1 MNXM9684@MNXC3 <-- 1 MNXM184@MNXC3 + 1 MNXM8003@MNXC3	rxn05375_c0	NA			
R4799A1CC	4 MNXM13@MNXC3 + 1 MNXM410@MNXC3 <==> 4 MNXM1@MNXC3 + 1 MNXM414@MNXC3	rxn02288_c0	MNXR5288	4.1.1.37	biopath:Biosynthesis_of_Coproporphyrin_III;biopath:Biosynthesis_of_Hemoglobin_and_Cyctochromes;biopath:Biosynthesis_of_Protoporphyrin_IX;kegg:Biosynthesis of secondary metabolites;kegg:Metabolic pathways;kegg:Porphyrin and chlorophyll metabolism;metacyc:chlorophyllide a biosynthesis I (aerobic, light-dependent);metacyc:chlorophyllide a biosynthesis II (anaerobic);metacyc:chlorophyllide a biosynthesis III (aerobic, light independent);metacyc:heme biosynthesis I (aerobic);metacyc:heme biosynthesis II (anaerobic);metacyc:superpathway of heme biosynthesis from uroporphyrinogen-III;upa:protoporphyrin-IX biosynthesis	rhea:19865;rhea:19866;rhea:19867;rhea:19868;bigg:UPPDC1;bigg:UPPDC1_1;biopath:RXN01359;kegg:R03197;metacyc:UROGENDECARBOX-RXN;reactome:R-ATH-189425;reactome:R-BTA-189425;reactome:R-CFA-189425;reactome:R-DDI-189425;reactome:R-DME-189425;reactome:R-DRE-189425;reactome:R-GGA-189425;reactome:R-GGA-421515;reactome:R-HSA-189425;reactome:R-MMU-189425;reactome:R-OSA-189425;reactome:R-PFA-189425;reactome:R-RNO-189425;reactome:R-SCE-189425;reactome:R-SPO-189425;reactome:R-SSC-189425;reactome:R-TGU-189425;reactome:R-XTR-189425;seed:rxn02288;upa:UCR03197;upa:UER00321
R47B0699A	1 MNXM152@MNXC3 + 1 MNXM3@MNXC3 <==> 1 MNXM394@MNXC3 + 1 MNXM7@MNXC3	rxn01512_c0	MNXR69532	2.7.4.6	biopath:Biosynthesis_of_2'-Deoxythymidine-5'-triphosphate;biopath:Conversion_and_degradation_of_Pyrimidine_nucleotides_and_bases;kegg:Metabolic pathways;kegg:Pyrimidine metabolism;metacyc:pyrimidine deoxyribonucleotide phosphorylation;metacyc:pyrimidine deoxyribonucleotides biosynthesis from CTP;metacyc:pyrimidine deoxyribonucleotides de novo biosynthesis I;metacyc:pyrimidine deoxyribonucleotides de novo biosynthesis II;metacyc:pyrimidine deoxyribonucleotides de novo biosynthesis III;metacyc:pyrimidine deoxyribonucleotides de novo biosynthesis IV;metacyc:superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	rhea:27682;rhea:27683;rhea:27684;rhea:27685;bigg:NDPK4;bigg:NDPK4m;bigg:NDPK4n;biopath:RXN00420;kegg:R02093;metacyc:DTDPKIN-RXN;seed:rxn01512
R47C5746	1 MNXM1648@MNXC3 --> 1 MNXM857@MNXC3	rxn03511_c0	MNXR74422	5.1.3.20	kegg:Lipopolysaccharide biosynthesis;kegg:Metabolic pathways;metacyc:ADP-L-glycero-beta-D-manno-heptose biosynthesis;upa:ADP-L-glycero-beta-D-manno-heptose biosynthesis	rhea:17577;rhea:17578;rhea:17579;rhea:17580;bigg:AGMHE;kegg:R05176;metacyc:5.1.3.20-RXN;seed:rxn03511;upa:UCR05176;upa:UER00440
R47E04C3E	2 MNXM1@MNXC3 + 1 MNXM24297@MNXC3 + 1 MNXM6@MNXC3 --> 1 MNXM564@MNXC3 + 1 MNXM5@MNXC3	rxn05351_c0	MNXR68774	1.3.1.10;1.3.1.104;1.3.1.39;2.3.1.85;2.3.1.86	kegg:Fatty acid biosynthesis;kegg:Fatty acid metabolism;kegg:Metabolic pathways;metacyc:palmitate biosynthesis I (animals and fungi)	bigg:EAR140y;bigg:EAR140y_1;kegg:R04967;metacyc:RXN-9538;seed:rxn05351
R47E96B9F	1 MNXM10446@MNXC3 + 1 MNXM5@MNXC3 <==> 1 MNXM10448@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM6@MNXC3	rxn05368_c0	MNXR27642	1.1.1.0		seed:rxn05368
R48413497	1 MNXM1707@MNXC3 + 1 MNXM4@MNXC3 --> 1 MNXM1903@MNXC3 + 1 MNXM2@MNXC3	rxn12224_c0	MNXR80794			seed:rxn12224
R484AC6EC	1 MNXM114214@MNXC3 + 1 MNXM65309@MNXC3 <==> 1 MNXM2150@MNXC3 + 1 MNXM2@MNXC3	rxn09157_c0	MNXR80406	3.1.1.4		seed:rxn09157
R48652C58	1 MNXM1@MNXC3 + 1 MNXM51017@MNXC3 + 1 MNXM7@MNXC3 <==> 1 MNXM2902@MNXC3 + 1 MNXM3@MNXC3	rxn08295_c0	MNXR94180	2.7.1.107		seed:rxn08295
R48C5B5BE	1 MNXM1024@MNXC3 + 1 MNXM10@MNXC3 + 1 MNXM1@MNXC3 <==> 1 MNXM1277@MNXC3 + 1 MNXM8@MNXC3	rxn01241_c0	MNXR55548	1.8.1.4		rhea:33059;rhea:33060;rhea:33061;rhea:33062;bigg:GCC2cm;bigg:PDHcr;bigg:PDHe3hr;kegg:R01698;seed:rxn01241
R48E37591	1 BIOMASS@MNXC3 <==> 1 BIOMASS@BOUNDARY	BIOMASS_EXT;EX_cpd11416_c0	MNXR80933			seed:rxn12985
R495CE7F7	2 MNXM1@MNXC3 + 1 MNXM993@MNXC3 + 3 MNXM9@MNXC3 <-- 3 MNXM2@MNXC3 + 1 MNXM397@MNXC3	rxn03167_c0	MNXR603	3.1.3.1	biopath:Biosynthesis_of_Folate;biopath:Biosynthesis_of_Pterins;biopath:Biosynthesis_of_Tetrahydrofolate;kegg:Folate biosynthesis;kegg:Metabolic pathways	bigg:AKP1;bigg:AKP1_1;biopath:RXN00518;kegg:R04620;seed:rxn03167
R49A140F5	1 MNXM1488@MNXC3 + 1 MNXM2@MNXC3 <==> 1 MNXM25@MNXC3 + 1 MNXM644@MNXC3	rxn01973_c0	MNXR4792	3.5.1.18	biopath:Biosynthesis_of_L-Lysine_from_L-Aspartate_(in_bacteria);biopath:Metabolism_of_L-Lysine,_L-Threonine,_L-Methionine,_and_L-Cysteine;kegg:Biosynthesis of amino acids;kegg:Lysine biosynthesis;kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;metacyc:L-lysine biosynthesis I;upa:L-lysine biosynthesis via DAP pathway	rhea:22608;rhea:22609;rhea:22610;rhea:22611;bigg:SDPDS;biopath:RXN00201;kegg:R02734;metacyc:SUCCDIAMINOPIMDESUCC-RXN;seed:rxn01973;upa:UCR02734;upa:UER00021
R49A4DED8	1 MNXM11@MNXC3 + 1 MNXM8381@MNXC3 <==> 1 MNXM63@MNXC3 + 1 MNXM6582@MNXC3	rxn10223_c0	MNXR80504	2.7.7.41		seed:rxn10223
R49D3B77	1 MNXM2@MNXC3 + 1 MNXM5664@MNXC3 <==> 1 MNXM7043@MNXC3 + 1 MNXM776@MNXC3	rxn01051_c0	MNXR93716	3.2.1.74		seed:rxn01051
R49F5C7D1	1 MNXM1137@MNXC3 + 1 MNXM2@MNXC3 --> 1 MNXM1805@MNXC3 + 1 MNXM1@MNXC3	rxn04453_c0	MNXR8375	3.5.2.17	kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;kegg:Purine metabolism;metacyc:urate degradation to allantoin I;metacyc:urate degradation to allantoin II;upa:urate degradation	rhea:23736;rhea:23737;rhea:23738;rhea:23739;bigg:HIUH;kegg:R06601;metacyc:3.5.2.17-RXN;seed:rxn04453;upa:UCR06601;upa:UER00651
R4A0ED3D0	1 MNXM12@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM6529@MNXC3 <==> 1 MNXM2@MNXC3 + 1 MNXM97364@MNXC3	rxn11724_c0	MNXR62992	3.1.2;3.1.2.-	kegg:Biosynthesis of unsaturated fatty acids	kegg:R08189;metacyc:RXN-13446;seed:rxn11724
R4A2BD974	1 MNXM2@MNXC3 + 1 MNXM90394@MNXC3 --> 1 MNXM496@MNXC3	rxn01642_c0	MNXR69293	3.5.2.7	biopath:Biosynthesis_and_degradation_of_L-Histidine;biopath:Degradation_of_Histidine_to_L-Glutamate;kegg:Histidine metabolism;kegg:Metabolic pathways;metacyc:L-histidine degradation I;metacyc:L-histidine degradation II;metacyc:L-histidine degradation III;metacyc:L-histidine degradation VI;upa:L-histidine degradation into L-glutamate	rhea:23660;rhea:23661;rhea:23662;rhea:23663;bigg:IZPN;biopath:RXN01175;kegg:R02288;metacyc:IMIDAZOLONEPROPIONASE-RXN;reactome:R-BTA-70906;reactome:R-CEL-70906;reactome:R-CFA-70906;reactome:R-DDI-70906;reactome:R-DRE-70906;reactome:R-GGA-70906;reactome:R-HSA-70906;reactome:R-MMU-70906;reactome:R-RNO-70906;reactome:R-SSC-70906;reactome:R-TGU-70906;reactome:R-XTR-70906;seed:rxn01642;upa:UCR02288;upa:UER00551
R4A382F30	1 MNXM2@MNXC3 + 1 MNXM4752@MNXC3 --> 1 MNXM694@MNXC3 + 1 MNXM9@MNXC3	rxn02046_c0	MNXR4485	3.1.3.3		rhea:24873;rhea:24874;rhea:24875;rhea:24876;bigg:PSP_D;kegg:R02853;seed:rxn02046
R4A733544	1 MNXM261@MNXC3 + 1 MNXM3@MNXC3 <==> 1 MNXM47994@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3	rxn02362_c0	NA			
R4A760025	1 MNXM12@MNXC3 + 1 MNXM4735@MNXC3 <==> 1 MNXM188@MNXC3 + 1 MNXM40@MNXC3	rxn00730_c0	MNXR8203	2.3.1.113		rhea:17557;rhea:17558;rhea:17559;rhea:17560;kegg:R00989;metacyc:ANTHRANILATE-N-MALONYLTRANSFERASE-RXN;seed:rxn00730
R4A9E758A	1 MNXM2@MNXC3 + 1 MNXM44319@MNXC3 <==> 1 MNXM304@MNXC3 + 1 MNXM78@MNXC3	rxn00795_c0	MNXR68443	3.5.1.12	kegg:Biotin metabolism;kegg:Metabolic pathways	bigg:BTND1;bigg:BTND1n;bigg:BTNDe;bigg:BTNDm;kegg:R01077;metacyc:RXN-16474;seed:rxn00795
R4AB19D6	1 MNXM12@MNXC3 + 1 MNXM244@MNXC3 + 1 MNXM5@MNXC3 <==> 1 MNXM1@MNXC3 + 1 MNXM40@MNXC3 + 1 MNXM6@MNXC3	rxn00532_c0	MNXR8994	1.2.1.75	kegg:Carbon fixation pathways in prokaryotes;kegg:Carbon metabolism;kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;kegg:Propanoate metabolism;metacyc:3-hydroxypropanoate cycle;metacyc:3-hydroxypropanoate/4-hydroxybutanate cycle;metacyc:glyoxylate assimilation	rhea:26446;rhea:26447;rhea:26448;rhea:26449;kegg:R00740;metacyc:RXN-8963;seed:rxn00532
R4AB610A3	1 MNXM10@MNXC3 + 1 MNXM13@MNXC3 + 1 MNXM92@MNXC3 <==> 1 MNXM12@MNXC3 + 1 MNXM20@MNXC3 + 1 MNXM8@MNXC3	rxn08094_c0	MNXR595	1.2.4.2;1.8.1.4;2.3.1.61	kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Carbon metabolism;kegg:Metabolic pathways;metacyc:TCA cycle I (prokaryotic);metacyc:TCA cycle II (plants and fungi);metacyc:TCA cycle VII (acetate-producers);upa:tricarboxylic acid cycle	rhea:27786;rhea:27787;rhea:27788;rhea:27789;bigg:AKGDH;bigg:AKGDm;kegg:R08549;metacyc:2OXOGLUTARATEDEH-RXN;seed:rxn08094;upa:UCR08549;upa:UER00997
R4B1B024B	1 MNXM1275@MNXC2 <==> 1 MNXM1275@BOUNDARY	EX_cpd00637_e0	MNXR3490			bigg:EX_met__D_e;bigg:METDtex;seed:rxn08911
R4B1B9372	1 MNXM11395@MNXC3 + 2 MNXM1@MNXC3 <==> 1 MNXM13@MNXC3 + 1 MNXM7306@MNXC3	rxn10237_c0	MNXR28694	4.1.1.65		seed:rxn10237
R4B3933D9	1 MNXM01@MNXC2 + 1 MNXM704@MNXC2 <==> 1 MNXM01@MNXC3 + 1 MNXM704@MNXC3	rxn05205_c0	MNXR1480			bigg:DCYTt2;bigg:DCYTt2pp;metacyc:TRANS-RXN-108D;seed:rxn05205;seed:rxn08316;seed:rxn12415
R4B5145FC	1 MNXM58@MNXC2 <==> 1 MNXM58@BOUNDARY	EX_cpd00048_e0	MNXR4873			bigg:EX_so4_e;bigg:SO4tex;bigg:SO4ti;bigg:SO4tl;bigg:SO4tn;seed:rxn05238;seed:rxn09261
R4B6E43B1	1 MNXM2378@MNXC3 + 1 MNXM23@MNXC3 <==> 1 MNXM90136@MNXC3	rxn00783_c0	MNXR55208	4.1.2.21;4.1.2.55	kegg:Galactose metabolism;kegg:Metabolic pathways;metacyc:3,6-anhydro-alpha-L-galactopyranose degradation;metacyc:D-galactonate degradation;metacyc:L-glucose degradation;upa:D-galactonate degradation	rhea:24464;rhea:24465;rhea:24466;rhea:24467;bigg:DDPGALA;kegg:R01064;metacyc:DEHYDDEOXPHOSGALACT-ALDOL-RXN;seed:rxn00783;upa:UCR01064;upa:UER00520
R4B7FD051	1 MNXM146494@MNXC3 + 1 MNXM2@MNXC3 <==> 1 MNXM1@MNXC3 + 1 MNXM368@MNXC3 + 1 MNXM402@MNXC3	rxn08838_c0	MNXR94217	3.1.1.5		seed:rxn08838
R4B9F3664	1 MNXM147671@MNXC3 + 1 MNXM56352@MNXC3 <==> 1 MNXM2@MNXC3 + 1 MNXM71458@MNXC3	rxn09155_c0	MNXR94259	3.1.1.4		seed:rxn09155
R4BA5232	1 MNXM147350@MNXC3 + 1 MNXM3@MNXC3 <==> 1 MNXM7@MNXC3 + 1 MNXM90512@MNXC3	rxn08296_c0	MNXR94181	2.7.1.107		seed:rxn08296
R4C538306	1 MNXM10@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM6216@MNXC3 <==> 1 MNXM5676@MNXC3 + 1 MNXM8@MNXC3	rxn14089_c0	MNXR15973	1.1.1.1	kegg:Chloroalkane and chloroalkene degradation;kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments	kegg:R05234;seed:rxn14089
R4C5AABE7	1 MNXM1020@MNXC3 + 3 MNXM1@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM1140@MNXC3 + 1 MNXM13@MNXC3 + 1 MNXM3@MNXC3	rxn02277_c0	MNXR1455	6.3.3.3	kegg:Biotin metabolism;kegg:Metabolic pathways;metacyc:biotin biosynthesis from 8-amino-7-oxononanoate I;metacyc:biotin biosynthesis from 8-amino-7-oxononanoate II;upa:biotin biosynthesis	rhea:15805;rhea:15806;rhea:15807;rhea:15808;bigg:DBTS;kegg:R03182;metacyc:DETHIOBIOTIN-SYN-RXN;seed:rxn02277;upa:UCR03182;upa:UER00161
R4C628125	1 MNXM10@MNXC3 + 2 MNXM1@MNXC3 + 1 MNXM89557@MNXC3 <-- 1 MNXM245@MNXC3 + 1 MNXM2@MNXC3 + 1 MNXM8@MNXC3	rxn00183_c0	MNXR32297	1.2.1.88	kegg:Arginine and proline metabolism;metacyc:L-arginine degradation I (arginase pathway);metacyc:L-proline degradation;metacyc:PYRROLINECARBDEHYDROG-RXN;metacyc:ethylene biosynthesis II (microbes)	rhea:30235;rhea:30236;rhea:30237;rhea:30238;bigg:PUTA3;kegg:R00245;metacyc:RXN-14116;seed:rxn00183
