reac	R37DFAAB1	BC-b	bidi
reac	R37DFAAB1	BC-p	orph
reac	R37DFAAB1	BC-t	boun
reac	R38082BCD	BC-b	bidi
reac	R38082BCD	BC-p	asso
reac	R38082BCD	BC-t	enzy
reac	R385725AA	BC-b	oned
reac	R385725AA	BC-p	asso
reac	R385725AA	BC-t	enzy
reac	R385F6EBC	BC-b	bidi
reac	R385F6EBC	BC-p	asso
reac	R385F6EBC	BC-t	enzy
reac	R3893303	BC-b	bidi
reac	R3893303	BC-p	asso
reac	R3893303	BC-t	enzy
reac	R38EE425E	BC-b	bidi
reac	R38EE425E	BC-p	asso
reac	R38EE425E	BC-t	enzy
reac	R39093E68	BC-b	oned
reac	R39093E68	BC-p	asso
reac	R39093E68	BC-t	tran
reac	R39842966	BC-b	oned
reac	R39842966	BC-p	asso
reac	R39842966	BC-t	tran
reac	R3988F2EF	BC-b	bidi
reac	R3988F2EF	BC-p	asso
reac	R3988F2EF	BC-t	enzy
reac	R39997F27	BC-b	bidi
reac	R39997F27	BC-p	asso
reac	R39997F27	BC-t	enzy
reac	R39BC17F	BC-b	oned
reac	R39BC17F	BC-p	asso
reac	R39BC17F	BC-t	enzy
reac	R39EB37F1	BC-b	bidi
reac	R39EB37F1	BC-p	asso
reac	R39EB37F1	BC-t	enzy
reac	R3A3846C	BC-b	bidi
reac	R3A3846C	BC-p	asso
reac	R3A3846C	BC-t	enzy
reac	R3A6B0359	BC-b	bidi
reac	R3A6B0359	BC-p	asso
reac	R3A6B0359	BC-t	enzy
reac	R3A8318A5	BC-b	oned
reac	R3A8318A5	BC-p	asso
reac	R3A8318A5	BC-t	enzy
reac	R3AA50A02	BC-b	bidi
reac	R3AA50A02	BC-p	asso
reac	R3AA50A02	BC-t	enzy
reac	R3B0400F0	BC-b	bidi
reac	R3B0400F0	BC-p	asso
reac	R3B0400F0	BC-t	enzy
reac	R3B1017EE	BC-b	bidi
reac	R3B1017EE	BC-p	asso
reac	R3B1017EE	BC-t	enzy
reac	R3B4B8B5B	BC-b	bidi
reac	R3B4B8B5B	BC-p	asso
reac	R3B4B8B5B	BC-t	enzy
reac	R3B7CC95E	BC-b	bidi
reac	R3B7CC95E	BC-p	asso
reac	R3B7CC95E	BC-t	enzy
reac	R3B85BAD0	BC-b	bidi
reac	R3B85BAD0	BC-p	asso
reac	R3B85BAD0	BC-t	enzy
reac	R3B8985D1	BC-b	oned
reac	R3B8985D1	BC-p	asso
reac	R3B8985D1	BC-t	enzy
reac	R3B902335	BC-b	bidi
reac	R3B902335	BC-p	asso
reac	R3B902335	BC-t	enzy
reac	R3BA7DB5F	BC-b	bidi
reac	R3BA7DB5F	BC-p	asso
reac	R3BA7DB5F	BC-t	enzy
reac	R3BABACC5	BC-b	oned
reac	R3BABACC5	BC-p	asso
reac	R3BABACC5	BC-t	enzy
reac	R3BC58D12	BC-b	bidi
reac	R3BC58D12	BC-p	orph
reac	R3BC58D12	BC-t	boun
reac	R3C1AB81D	BC-b	oned
reac	R3C1AB81D	BC-p	asso
reac	R3C1AB81D	BC-t	enzy
reac	R3C235C5A	BC-b	bidi
reac	R3C235C5A	BC-p	asso
reac	R3C235C5A	BC-t	enzy
reac	R3C5F173B	BC-b	bidi
reac	R3C5F173B	BC-p	asso
reac	R3C5F173B	BC-t	enzy
reac	R3C7D44CA	BC-b	oned
reac	R3C7D44CA	BC-p	asso
reac	R3C7D44CA	BC-t	tran
reac	R3C921836	BC-b	bidi
reac	R3C921836	BC-p	asso
reac	R3C921836	BC-t	enzy
reac	R3D3FA688	BC-b	bidi
reac	R3D3FA688	BC-p	asso
reac	R3D3FA688	BC-t	enzy
reac	R3D7CB9F6	BC-b	bidi
reac	R3D7CB9F6	BC-p	asso
reac	R3D7CB9F6	BC-t	tran
reac	R3E072DA1	BC-b	bidi
reac	R3E072DA1	BC-p	asso
reac	R3E072DA1	BC-t	enzy
reac	R3E15D408	BC-b	bidi
reac	R3E15D408	BC-p	orph
reac	R3E15D408	BC-t	boun
reac	R3E76184E	BC-b	bidi
reac	R3E76184E	BC-p	asso
reac	R3E76184E	BC-t	enzy
reac	R3E88A144	BC-b	bidi
reac	R3E88A144	BC-p	asso
reac	R3E88A144	BC-t	tran
reac	R3EFE3830	BC-b	oned
reac	R3EFE3830	BC-p	asso
reac	R3EFE3830	BC-t	enzy
reac	R3F10BFBE	BC-b	oned
reac	R3F10BFBE	BC-p	asso
reac	R3F10BFBE	BC-t	enzy
reac	R3F50B989	BC-b	oned
reac	R3F50B989	BC-p	asso
reac	R3F50B989	BC-t	tran
reac	R3F8608DC	BC-b	bidi
reac	R3F8608DC	BC-p	asso
reac	R3F8608DC	BC-t	enzy
reac	R3F875D84	BC-b	bidi
reac	R3F875D84	BC-p	asso
reac	R3F875D84	BC-t	enzy
reac	R3F995BBC	BC-b	bidi
reac	R3F995BBC	BC-p	orph
reac	R3F995BBC	BC-t	boun
reac	R3FB7A5C0	BC-b	bidi
reac	R3FB7A5C0	BC-p	asso
reac	R3FB7A5C0	BC-t	enzy
reac	R3FBBF52	BC-b	bidi
reac	R3FBBF52	BC-p	asso
reac	R3FBBF52	BC-t	enzy
reac	R3FD3CD87	BC-b	bidi
reac	R3FD3CD87	BC-p	asso
reac	R3FD3CD87	BC-t	enzy
reac	R3FE488DF	BC-b	bidi
reac	R3FE488DF	BC-p	orph
reac	R3FE488DF	BC-t	boun
reac	R3FE955C8	BC-b	oned
reac	R3FE955C8	BC-p	asso
reac	R3FE955C8	BC-t	enzy
reac	R400768CF	BC-b	bidi
reac	R400768CF	BC-p	asso
reac	R400768CF	BC-t	enzy
reac	R40660C81	BC-b	oned
reac	R40660C81	BC-p	asso
reac	R40660C81	BC-t	enzy
reac	R40AF03A7	BC-b	oned
reac	R40AF03A7	BC-p	asso
reac	R40AF03A7	BC-t	enzy
reac	R40B6D5AF	BC-b	bidi
reac	R40B6D5AF	BC-p	asso
reac	R40B6D5AF	BC-t	enzy
reac	R40C0F2E0	BC-b	bidi
reac	R40C0F2E0	BC-p	asso
reac	R40C0F2E0	BC-t	enzy
reac	R40D1D1F	BC-b	bidi
reac	R40D1D1F	BC-p	asso
reac	R40D1D1F	BC-t	enzy
reac	R40F0124E	BC-b	oned
reac	R40F0124E	BC-p	asso
reac	R40F0124E	BC-t	enzy
reac	R40F689E9	BC-b	oned
reac	R40F689E9	BC-p	asso
reac	R40F689E9	BC-t	enzy
reac	R41106A6	BC-b	bidi
reac	R41106A6	BC-p	asso
reac	R41106A6	BC-t	enzy
reac	R412F9598	BC-b	oned
reac	R412F9598	BC-p	asso
reac	R412F9598	BC-t	tran
reac	R416B5C53	BC-b	bidi
reac	R416B5C53	BC-p	orph
reac	R416B5C53	BC-t	boun
reac	R41786EE	BC-b	bidi
reac	R41786EE	BC-p	asso
reac	R41786EE	BC-t	enzy
reac	R418DFF3E	BC-b	oned
reac	R418DFF3E	BC-p	asso
reac	R418DFF3E	BC-t	boun
reac	R41B15CAA	BC-b	oned
reac	R41B15CAA	BC-p	asso
reac	R41B15CAA	BC-t	enzy
reac	R41ECF746	BC-b	bidi
reac	R41ECF746	BC-p	asso
reac	R41ECF746	BC-t	enzy
reac	R421417F6	BC-b	bidi
reac	R421417F6	BC-p	asso
reac	R421417F6	BC-t	enzy
reac	R42400B98	BC-b	oned
reac	R42400B98	BC-p	asso
reac	R42400B98	BC-t	enzy
reac	R426CE63E	BC-b	bidi
reac	R426CE63E	BC-p	asso
reac	R426CE63E	BC-t	enzy
reac	R42D0EFCB	BC-b	bidi
reac	R42D0EFCB	BC-p	asso
reac	R42D0EFCB	BC-t	enzy
reac	R42DAEBF3	BC-b	bidi
reac	R42DAEBF3	BC-p	asso
reac	R42DAEBF3	BC-t	enzy
reac	R42E6364C	BC-b	oned
reac	R42E6364C	BC-p	asso
reac	R42E6364C	BC-t	enzy
reac	R433748A3	BC-b	bidi
reac	R433748A3	BC-p	asso
reac	R433748A3	BC-t	enzy
reac	R4350128	BC-b	oned
reac	R4350128	BC-p	asso
reac	R4350128	BC-t	enzy
reac	R435A649E	BC-b	bidi
reac	R435A649E	BC-p	asso
reac	R435A649E	BC-t	enzy
reac	R4372AE9C	BC-b	bidi
reac	R4372AE9C	BC-p	asso
reac	R4372AE9C	BC-t	tran
reac	R43732CB3	BC-b	bidi
reac	R43732CB3	BC-p	asso
reac	R43732CB3	BC-t	enzy
reac	R43D1C646	BC-b	bidi
reac	R43D1C646	BC-p	asso
reac	R43D1C646	BC-t	enzy
reac	R43F72F7A	BC-b	bidi
reac	R43F72F7A	BC-p	asso
reac	R43F72F7A	BC-t	enzy
reac	R4401ED9C	BC-b	oned
reac	R4401ED9C	BC-p	asso
reac	R4401ED9C	BC-t	enzy
reac	R4419E26F	BC-b	bidi
reac	R4419E26F	BC-p	asso
reac	R4419E26F	BC-t	enzy
reac	R44205F20	BC-b	bidi
reac	R44205F20	BC-p	asso
reac	R44205F20	BC-t	enzy
reac	R4424E58F	BC-b	oned
reac	R4424E58F	BC-p	asso
reac	R4424E58F	BC-t	tran
reac	R448FAA1A	BC-b	bidi
reac	R448FAA1A	BC-p	asso
reac	R448FAA1A	BC-t	enzy
reac	R44C11010	BC-b	bidi
reac	R44C11010	BC-p	asso
reac	R44C11010	BC-t	enzy
reac	R455A49C3	BC-b	bidi
reac	R455A49C3	BC-p	asso
reac	R455A49C3	BC-t	enzy
reac	R45862FEE	BC-b	bidi
reac	R45862FEE	BC-p	asso
reac	R45862FEE	BC-t	enzy
reac	R458B2C0D	BC-b	bidi
reac	R458B2C0D	BC-p	orph
reac	R458B2C0D	BC-t	boun
reac	R45D8B2C6	BC-b	bidi
reac	R45D8B2C6	BC-p	asso
reac	R45D8B2C6	BC-t	enzy
reac	R45E49357	BC-b	bidi
reac	R45E49357	BC-p	asso
reac	R45E49357	BC-t	enzy
reac	R464B2CA6	BC-b	bidi
reac	R464B2CA6	BC-p	asso
reac	R464B2CA6	BC-t	tran
reac	R467AC592	BC-b	bidi
reac	R467AC592	BC-p	asso
reac	R467AC592	BC-t	enzy
reac	R469BD01B	BC-b	bidi
reac	R469BD01B	BC-p	asso
reac	R469BD01B	BC-t	enzy
reac	R46A59A57	BC-b	oned
reac	R46A59A57	BC-p	asso
reac	R46A59A57	BC-t	enzy
reac	R46C2C51E	BC-b	bidi
reac	R46C2C51E	BC-p	asso
reac	R46C2C51E	BC-t	enzy
reac	R46D567E7	BC-b	bidi
reac	R46D567E7	BC-p	asso
reac	R46D567E7	BC-t	enzy
reac	R46F7A21B	BC-b	bidi
reac	R46F7A21B	BC-p	asso
reac	R46F7A21B	BC-t	enzy
reac	R47177312	BC-b	bidi
reac	R47177312	BC-p	orph
reac	R47177312	BC-t	boun
reac	R472C9CFB	BC-b	oned
reac	R472C9CFB	BC-p	asso
reac	R472C9CFB	BC-t	enzy
reac	R472FF258	BC-b	oned
reac	R472FF258	BC-p	asso
reac	R472FF258	BC-t	enzy
reac	R473CA3F	BC-b	oned
reac	R473CA3F	BC-p	asso
reac	R473CA3F	BC-t	enzy
reac	R4799A1CC	BC-b	bidi
reac	R4799A1CC	BC-p	asso
reac	R4799A1CC	BC-t	enzy
reac	R47B0699A	BC-b	bidi
reac	R47B0699A	BC-p	asso
reac	R47B0699A	BC-t	enzy
reac	R47C5746	BC-b	oned
reac	R47C5746	BC-p	asso
reac	R47C5746	BC-t	enzy
reac	R47E04C3E	BC-b	oned
reac	R47E04C3E	BC-p	asso
reac	R47E04C3E	BC-t	enzy
reac	R47E96B9F	BC-b	bidi
reac	R47E96B9F	BC-p	asso
reac	R47E96B9F	BC-t	enzy
reac	R48413497	BC-b	oned
reac	R48413497	BC-p	asso
reac	R48413497	BC-t	enzy
reac	R484AC6EC	BC-b	bidi
reac	R484AC6EC	BC-p	asso
reac	R484AC6EC	BC-t	enzy
reac	R48652C58	BC-b	bidi
reac	R48652C58	BC-p	asso
reac	R48652C58	BC-t	enzy
reac	R48C5B5BE	BC-b	bidi
reac	R48C5B5BE	BC-p	asso
reac	R48C5B5BE	BC-t	enzy
reac	R48E37591	BC-b	mult
reac	R48E37591	BC-p	orph
reac	R48E37591	BC-t	boun
reac	R495CE7F7	BC-b	oned
reac	R495CE7F7	BC-p	asso
reac	R495CE7F7	BC-t	enzy
reac	R49A140F5	BC-b	bidi
reac	R49A140F5	BC-p	asso
reac	R49A140F5	BC-t	enzy
reac	R49A4DED8	BC-b	bidi
reac	R49A4DED8	BC-p	asso
reac	R49A4DED8	BC-t	enzy
reac	R49D3B77	BC-b	bidi
reac	R49D3B77	BC-p	asso
reac	R49D3B77	BC-t	enzy
reac	R49F5C7D1	BC-b	oned
reac	R49F5C7D1	BC-p	asso
reac	R49F5C7D1	BC-t	enzy
reac	R4A0ED3D0	BC-b	bidi
reac	R4A0ED3D0	BC-p	asso
reac	R4A0ED3D0	BC-t	enzy
reac	R4A2BD974	BC-b	oned
reac	R4A2BD974	BC-p	asso
reac	R4A2BD974	BC-t	enzy
reac	R4A382F30	BC-b	oned
reac	R4A382F30	BC-p	asso
reac	R4A382F30	BC-t	enzy
reac	R4A733544	BC-b	bidi
reac	R4A733544	BC-p	asso
reac	R4A733544	BC-t	enzy
reac	R4A760025	BC-b	bidi
reac	R4A760025	BC-p	asso
reac	R4A760025	BC-t	enzy
reac	R4A9E758A	BC-b	bidi
reac	R4A9E758A	BC-p	asso
reac	R4A9E758A	BC-t	enzy
reac	R4AB19D6	BC-b	bidi
reac	R4AB19D6	BC-p	asso
reac	R4AB19D6	BC-t	enzy
reac	R4AB610A3	BC-b	bidi
reac	R4AB610A3	BC-p	asso
reac	R4AB610A3	BC-t	enzy
reac	R4B1B024B	BC-b	bidi
reac	R4B1B024B	BC-p	orph
reac	R4B1B024B	BC-t	boun
reac	R4B1B9372	BC-b	bidi
reac	R4B1B9372	BC-p	asso
reac	R4B1B9372	BC-t	enzy
reac	R4B3933D9	BC-b	bidi
reac	R4B3933D9	BC-p	asso
reac	R4B3933D9	BC-t	tran
reac	R4B5145FC	BC-b	bidi
reac	R4B5145FC	BC-p	orph
reac	R4B5145FC	BC-t	boun
reac	R4B6E43B1	BC-b	bidi
reac	R4B6E43B1	BC-p	asso
reac	R4B6E43B1	BC-t	enzy
reac	R4B7FD051	BC-b	bidi
reac	R4B7FD051	BC-p	asso
reac	R4B7FD051	BC-t	enzy
reac	R4B9F3664	BC-b	bidi
reac	R4B9F3664	BC-p	asso
reac	R4B9F3664	BC-t	enzy
reac	R4BA5232	BC-b	bidi
reac	R4BA5232	BC-p	asso
reac	R4BA5232	BC-t	enzy
reac	R4C538306	BC-b	bidi
reac	R4C538306	BC-p	asso
reac	R4C538306	BC-t	enzy
reac	R4C5AABE7	BC-b	oned
reac	R4C5AABE7	BC-p	asso
reac	R4C5AABE7	BC-t	enzy
reac	R4C628125	BC-b	oned
reac	R4C628125	BC-p	asso
reac	R4C628125	BC-t	enzy
reac	R4C691D69	BC-b	oned
reac	R4C691D69	BC-p	asso
reac	R4C691D69	BC-t	enzy
reac	R4C720849	BC-b	bidi
reac	R4C720849	BC-p	asso
reac	R4C720849	BC-t	enzy
reac	R4C83430	BC-b	bidi
reac	R4C83430	BC-p	orph
reac	R4C83430	BC-t	boun
reac	R4CD3765C	BC-b	oned
reac	R4CD3765C	BC-p	asso
reac	R4CD3765C	BC-t	enzy
reac	R4CDDEACC	BC-b	oned
reac	R4CDDEACC	BC-p	asso
reac	R4CDDEACC	BC-t	enzy
reac	R4D0C76F7	BC-b	bidi
reac	R4D0C76F7	BC-p	orph
reac	R4D0C76F7	BC-t	boun
reac	R4D131123	BC-b	bidi
reac	R4D131123	BC-p	asso
reac	R4D131123	BC-t	enzy
reac	R4D2C22D4	BC-b	bidi
reac	R4D2C22D4	BC-p	asso
reac	R4D2C22D4	BC-t	enzy
reac	R4D7972BB	BC-b	bidi
reac	R4D7972BB	BC-p	asso
reac	R4D7972BB	BC-t	enzy
reac	R4DFB37CC	BC-b	bidi
reac	R4DFB37CC	BC-p	asso
reac	R4DFB37CC	BC-t	enzy
reac	R4E55E7D2	BC-b	oned
reac	R4E55E7D2	BC-p	asso
reac	R4E55E7D2	BC-t	enzy
reac	R4E5FD3D5	BC-b	oned
reac	R4E5FD3D5	BC-p	asso
reac	R4E5FD3D5	BC-t	enzy
reac	R4E86CF7C	BC-b	bidi
reac	R4E86CF7C	BC-p	asso
reac	R4E86CF7C	BC-t	enzy
reac	R4E9DF168	BC-b	oned
reac	R4E9DF168	BC-p	asso
reac	R4E9DF168	BC-t	enzy
reac	R4EC908C1	BC-b	oned
reac	R4EC908C1	BC-p	asso
reac	R4EC908C1	BC-t	enzy
reac	R4ED73537	BC-b	bidi
reac	R4ED73537	BC-p	asso
reac	R4ED73537	BC-t	enzy
reac	R4EEBFB5C	BC-b	bidi
reac	R4EEBFB5C	BC-p	asso
reac	R4EEBFB5C	BC-t	enzy
reac	R4EF459F3	BC-b	bidi
reac	R4EF459F3	BC-p	asso
reac	R4EF459F3	BC-t	enzy
reac	R4F0C3985	BC-b	bidi
reac	R4F0C3985	BC-p	asso
reac	R4F0C3985	BC-t	tran
reac	R4F0EB1FE	BC-b	oned
reac	R4F0EB1FE	BC-p	asso
reac	R4F0EB1FE	BC-t	enzy
reac	R4F7C92C5	BC-b	bidi
reac	R4F7C92C5	BC-p	asso
reac	R4F7C92C5	BC-t	enzy
reac	R4F83CD1E	BC-b	bidi
reac	R4F83CD1E	BC-p	asso
reac	R4F83CD1E	BC-t	enzy
reac	R4F8B5D4B	BC-b	oned
reac	R4F8B5D4B	BC-p	asso
reac	R4F8B5D4B	BC-t	boun
reac	R4FA99DA8	BC-b	oned
reac	R4FA99DA8	BC-p	asso
reac	R4FA99DA8	BC-t	tran
reac	R4FB287B2	BC-b	bidi
reac	R4FB287B2	BC-p	asso
reac	R4FB287B2	BC-t	enzy
reac	R5002A5D0	BC-b	oned
reac	R5002A5D0	BC-p	asso
reac	R5002A5D0	BC-t	enzy
reac	R503E43D4	BC-b	bidi
reac	R503E43D4	BC-p	asso
reac	R503E43D4	BC-t	enzy
reac	R50457121	BC-b	bidi
reac	R50457121	BC-p	asso
reac	R50457121	BC-t	enzy
reac	R504918B7	BC-b	bidi
reac	R504918B7	BC-p	asso
reac	R504918B7	BC-t	enzy
reac	R507C1807	BC-b	bidi
reac	R507C1807	BC-p	orph
reac	R507C1807	BC-t	boun
reac	R50CC3E01	BC-b	bidi
reac	R50CC3E01	BC-p	asso
reac	R50CC3E01	BC-t	enzy
reac	R50CE11D3	BC-b	bidi
reac	R50CE11D3	BC-p	asso
reac	R50CE11D3	BC-t	enzy
reac	R512B0D6	BC-b	oned
reac	R512B0D6	BC-p	asso
reac	R512B0D6	BC-t	enzy
reac	R5141F0EC	BC-b	bidi
reac	R5141F0EC	BC-p	asso
reac	R5141F0EC	BC-t	enzy
reac	R5148B89F	BC-b	bidi
reac	R5148B89F	BC-p	asso
reac	R5148B89F	BC-t	enzy
reac	R5160D346	BC-b	bidi
reac	R5160D346	BC-p	asso
reac	R5160D346	BC-t	enzy
reac	R517FC7A7	BC-b	oned
reac	R517FC7A7	BC-p	asso
reac	R517FC7A7	BC-t	enzy
reac	R518AFCBC	BC-b	oned
reac	R518AFCBC	BC-p	asso
reac	R518AFCBC	BC-t	enzy
reac	R51B4DF8C	BC-b	oned
reac	R51B4DF8C	BC-p	asso
reac	R51B4DF8C	BC-t	enzy
reac	R51C73A2A	BC-b	bidi
reac	R51C73A2A	BC-p	asso
reac	R51C73A2A	BC-t	enzy
reac	R51C8EC34	BC-b	bidi
reac	R51C8EC34	BC-p	orph
reac	R51C8EC34	BC-t	boun
reac	R51DB7839	BC-b	oned
reac	R51DB7839	BC-p	asso
reac	R51DB7839	BC-t	enzy
reac	R51E3BED9	BC-b	oned
reac	R51E3BED9	BC-p	asso
reac	R51E3BED9	BC-t	enzy
reac	R51FB540D	BC-b	oned
reac	R51FB540D	BC-p	asso
reac	R51FB540D	BC-t	enzy
reac	R522CB504	BC-b	oned
reac	R522CB504	BC-p	asso
reac	R522CB504	BC-t	enzy
reac	R52301C37	BC-b	oned
reac	R52301C37	BC-p	asso
reac	R52301C37	BC-t	enzy
reac	R523EC478	BC-b	bidi
reac	R523EC478	BC-p	asso
reac	R523EC478	BC-t	enzy
reac	R528AFA55	BC-b	bidi
reac	R528AFA55	BC-p	asso
reac	R528AFA55	BC-t	enzy
reac	R52A90450	BC-b	bidi
reac	R52A90450	BC-p	asso
reac	R52A90450	BC-t	enzy
reac	R52B62F93	BC-b	bidi
reac	R52B62F93	BC-p	asso
reac	R52B62F93	BC-t	tran
reac	R5328316F	BC-b	oned
reac	R5328316F	BC-p	asso
reac	R5328316F	BC-t	enzy
reac	R532DBE83	BC-b	oned
reac	R532DBE83	BC-p	asso
reac	R532DBE83	BC-t	enzy
reac	R533558CE	BC-b	bidi
reac	R533558CE	BC-p	asso
reac	R533558CE	BC-t	enzy
reac	R535D7CE8	BC-b	bidi
reac	R535D7CE8	BC-p	orph
reac	R535D7CE8	BC-t	boun
reac	R53C67B54	BC-b	bidi
reac	R53C67B54	BC-p	asso
reac	R53C67B54	BC-t	enzy
reac	R53D6ED7A	BC-b	bidi
reac	R53D6ED7A	BC-p	asso
reac	R53D6ED7A	BC-t	enzy
reac	R53E6761D	BC-b	oned
reac	R53E6761D	BC-p	asso
reac	R53E6761D	BC-t	enzy
reac	R541D5006	BC-b	oned
reac	R541D5006	BC-p	asso
reac	R541D5006	BC-t	enzy
reac	R543D9FD7	BC-b	bidi
reac	R543D9FD7	BC-p	asso
reac	R543D9FD7	BC-t	enzy
reac	R5444CFB0	BC-b	bidi
reac	R5444CFB0	BC-p	orph
reac	R5444CFB0	BC-t	boun
reac	R54D55E42	BC-b	bidi
reac	R54D55E42	BC-p	asso
reac	R54D55E42	BC-t	enzy
reac	R54EC72A7	BC-b	bidi
reac	R54EC72A7	BC-p	asso
reac	R54EC72A7	BC-t	enzy
reac	R54FC884F	BC-b	bidi
reac	R54FC884F	BC-p	asso
reac	R54FC884F	BC-t	enzy
reac	R5547336	BC-b	bidi
reac	R5547336	BC-p	asso
reac	R5547336	BC-t	enzy
reac	R5597EE4C	BC-b	bidi
reac	R5597EE4C	BC-p	asso
reac	R5597EE4C	BC-t	tran
reac	R55AC961	BC-b	bidi
reac	R55AC961	BC-p	asso
reac	R55AC961	BC-t	enzy
reac	R55CA7A11	BC-b	bidi
reac	R55CA7A11	BC-p	asso
reac	R55CA7A11	BC-t	enzy
reac	R55F00C1D	BC-b	bidi
reac	R55F00C1D	BC-p	asso
reac	R55F00C1D	BC-t	enzy
reac	R56401001	BC-b	oned
reac	R56401001	BC-p	asso
reac	R56401001	BC-t	tran
reac	R5660F446	BC-b	bidi
reac	R5660F446	BC-p	asso
reac	R5660F446	BC-t	enzy
reac	R56920760	BC-b	bidi
reac	R56920760	BC-p	asso
reac	R56920760	BC-t	enzy
reac	R56ABD35F	BC-b	oned
reac	R56ABD35F	BC-p	asso
reac	R56ABD35F	BC-t	enzy
reac	R56AFFD52	BC-b	bidi
reac	R56AFFD52	BC-p	asso
reac	R56AFFD52	BC-t	enzy
reac	R56D4FB79	BC-b	oned
reac	R56D4FB79	BC-p	asso
reac	R56D4FB79	BC-t	enzy
reac	R56F417E	BC-b	bidi
reac	R56F417E	BC-p	asso
reac	R56F417E	BC-t	enzy
reac	R570AFD55	BC-b	oned
reac	R570AFD55	BC-p	asso
reac	R570AFD55	BC-t	enzy
reac	R570E51C6	BC-b	bidi
reac	R570E51C6	BC-p	orph
reac	R570E51C6	BC-t	boun
reac	R5714A26	BC-b	oned
reac	R5714A26	BC-p	asso
reac	R5714A26	BC-t	enzy
reac	R5715EB7D	BC-b	oned
reac	R5715EB7D	BC-p	asso
reac	R5715EB7D	BC-t	enzy
reac	R573E9A0	BC-b	bidi
reac	R573E9A0	BC-p	asso
reac	R573E9A0	BC-t	tran
reac	R57BBA729	BC-b	bidi
reac	R57BBA729	BC-p	asso
reac	R57BBA729	BC-t	enzy
reac	R57DBBD42	BC-b	bidi
reac	R57DBBD42	BC-p	asso
reac	R57DBBD42	BC-t	enzy
reac	R57EA4C09	BC-b	bidi
reac	R57EA4C09	BC-p	asso
reac	R57EA4C09	BC-t	enzy
reac	R58056E45	BC-b	bidi
reac	R58056E45	BC-p	asso
reac	R58056E45	BC-t	enzy
reac	R580F11A7	BC-b	bidi
reac	R580F11A7	BC-p	asso
reac	R580F11A7	BC-t	enzy
reac	R582B7CC5	BC-b	bidi
reac	R582B7CC5	BC-p	asso
reac	R582B7CC5	BC-t	enzy
reac	R585D4905	BC-b	oned
reac	R585D4905	BC-p	asso
reac	R585D4905	BC-t	enzy
reac	R58927800	BC-b	bidi
reac	R58927800	BC-p	asso
reac	R58927800	BC-t	enzy
reac	R58B19672	BC-b	oned
reac	R58B19672	BC-p	asso
reac	R58B19672	BC-t	enzy
reac	R58BFF71	BC-b	bidi
reac	R58BFF71	BC-p	asso
reac	R58BFF71	BC-t	enzy
reac	R593B0EA1	BC-b	bidi
reac	R593B0EA1	BC-p	asso
reac	R593B0EA1	BC-t	tran
reac	R5949CE63	BC-b	bidi
reac	R5949CE63	BC-p	asso
reac	R5949CE63	BC-t	enzy
reac	R594C8AC	BC-b	bidi
reac	R594C8AC	BC-p	asso
reac	R594C8AC	BC-t	enzy
reac	R596AEB61	BC-b	bidi
reac	R596AEB61	BC-p	asso
reac	R596AEB61	BC-t	enzy
reac	R596E4144	BC-b	oned
reac	R596E4144	BC-p	asso
reac	R596E4144	BC-t	enzy
reac	R596FDB0E	BC-b	bidi
reac	R596FDB0E	BC-p	orph
reac	R596FDB0E	BC-t	boun
reac	R59B1EB02	BC-b	bidi
reac	R59B1EB02	BC-p	asso
reac	R59B1EB02	BC-t	enzy
reac	R59CD6FD7	BC-b	bidi
reac	R59CD6FD7	BC-p	asso
reac	R59CD6FD7	BC-t	enzy
reac	R5A0D017E	BC-b	oned
reac	R5A0D017E	BC-p	asso
reac	R5A0D017E	BC-t	enzy
reac	R5A1EE1D5	BC-b	oned
reac	R5A1EE1D5	BC-p	asso
reac	R5A1EE1D5	BC-t	tran
reac	R5A65F96F	BC-b	bidi
reac	R5A65F96F	BC-p	asso
reac	R5A65F96F	BC-t	enzy
reac	R5A6F059D	BC-b	oned
reac	R5A6F059D	BC-p	asso
reac	R5A6F059D	BC-t	enzy
reac	R5A97C7B7	BC-b	bidi
reac	R5A97C7B7	BC-p	asso
reac	R5A97C7B7	BC-t	enzy
reac	R5AA8CFDD	BC-b	bidi
reac	R5AA8CFDD	BC-p	asso
reac	R5AA8CFDD	BC-t	enzy
reac	R5AAA09AF	BC-b	bidi
reac	R5AAA09AF	BC-p	asso
reac	R5AAA09AF	BC-t	enzy
reac	R5AF19B3A	BC-b	bidi
reac	R5AF19B3A	BC-p	asso
reac	R5AF19B3A	BC-t	enzy
reac	R5B3044B	BC-b	oned
reac	R5B3044B	BC-p	asso
reac	R5B3044B	BC-t	enzy
reac	R5B46B611	BC-b	bidi
reac	R5B46B611	BC-p	asso
reac	R5B46B611	BC-t	tran
reac	R5B58952B	BC-b	bidi
reac	R5B58952B	BC-p	asso
reac	R5B58952B	BC-t	enzy
reac	R5B6C3D77	BC-b	bidi
reac	R5B6C3D77	BC-p	asso
reac	R5B6C3D77	BC-t	enzy
reac	R5B6C537B	BC-b	oned
reac	R5B6C537B	BC-p	asso
reac	R5B6C537B	BC-t	enzy
reac	R5B8D4B5D	BC-b	bidi
reac	R5B8D4B5D	BC-p	orph
reac	R5B8D4B5D	BC-t	boun
reac	R5C2176F6	BC-b	bidi
reac	R5C2176F6	BC-p	asso
reac	R5C2176F6	BC-t	enzy
reac	R5C2F31DB	BC-b	bidi
